fecha,titular,enlace_noticia,url_foto,actor,ubicacion,latitud,longitud,catalizador,accion_digital,modificadores,puntaje_riesgo,nivel_alerta,palabra_clave,analisis_ia,id,fuentes_adicionales,ruta_evidencia_local,tipologia_oficial
2020-02-21 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,agricultores,Victoria,-38.349037,-72.170133,Data Estática,Ataque Armado,"Civiles / Terceros, Infraestructura Crítica",7.5,ALTO,"Ataque Armado, Agricultura",Ataque armado a agricultores puente Huillinlebu,3099110b-e09a-4e8f-b9de-2bb62b720c84,KMZ_MZS_Historico,,Ataque Armado
2021-02-24 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Carabineros,Victoria,-38.370562,-72.175766,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Ataque Armado, Desalojo",Ataque armado a Carabineros desalojo,309da06a-9418-461c-8394-3409b8aca80c,KMZ_MZS_Historico,,Ataque Armado
2025-03-15 00:00:00+00:00,Comunicación de @redsuperacionalmodeloforestal vía Instagram,https://www.instagram.com/p/DHPSQ5DOgAV/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/655141073_18099748813760163_2425181495961251488_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzU4OTE2Nzc0NDU2NzQ0NjgwNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Dhxl1d-9LKsQ7kNvwF7w51s&_nc_oc=Adozy5Qs_TnJnvCqSqd7gxoYpCnuC2KrZtkR854UnHAvcfVA1uY6bsZ8ykfo3osbZOs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=Q6_4uQ7s1BBEw9__0IRu1w&_nc_ss=7a22e&oh=00_Af71VIlR09wRsEQ1Hk-GPo99ZR_5X7uY68sOsPvqg-2ALQ&oe=6A0B600B,Redsuperacionalmodeloforestal,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Contratistas / Forestal,2.0,BAJO,"CAMpaña De Desinformación, Presión Pública","Comunicado en redes sociales sin evidencia de acción física, probable campaña de desinformación o presión pública.  Vigilancia continua del actor y su red para determinar objetivos.",30a00fe5-007a-4392-9194-448ea9258c56,,C:\Users\PROGRAMA\Evidencias_IG\redsuperacionalmodeloforestal_1778742052.jpg,Sabotaje / Otros
2026-05-09 00:00:00+00:00,Comunicación de @ces.uctemuco vía Instagram,https://www.instagram.com/p/DYG8mpKDuUL/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/688741758_17996270051949538_8736680017439795836_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzg5MzA2NTQ1MzQ2MzgyNDQyMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=14H8yvLaRAkQ7kNvwFZ5A3Y&_nc_oc=AdqDo86UpZjSfo_51vOGYQ0ZSGZTPnKocpfsqifIzSWOjEnyUANrXGJsuNBLGwAELF4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=azCXFyCbksTjkimffgqr7A&_nc_ss=7a22e&oh=00_Af5X0rsAz3zGis82_6dfCxUZPp-bWbSX89dM3oS5ymGJkw&oe=6A0B392C,Ces.Uctemuco,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Monitorizar Actividad Digital, Declaración / Comunicado",Comunicado en redes sociales sin indicios de inminencia o capacidad operativa.  Monitorizar actividad digital para identificar tendencias.,30a6fbd1-353f-40f7-a6f0-83aa46f33ed3,,C:\Users\PROGRAMA\Evidencias_IG\ces.uctemuco_1778738557.jpg,Sabotaje / Otros
2022-05-05 00:00:00+00:00,Asesinato,Archivo Local KMZ,,miembros de Weichan Auka Mapu,Cañete,-38.021301,-73.391027,Data Estática,Otro / No Clasificado,Civiles / Terceros,4.0,MEDIO,"Asesinato Comunero, Weichan Auka Mapu","Comunero asesinado por miembros de Weichan Auka Mapu ""Un comunero mapuche resultó fallecido por la acción de desconocidos en la comuna de Tirúa De acuerdo con los antecedentes preliminares, la víctima fatal h",30aa9222-2003-4738-81c5-983ca5226963,KMZ_MZS_Historico,,Sabotaje / Otros
2013-01-07 00:00:00+00:00,Werkén mapuche de Temicuicui denunció violento accionar de carabineros en Araucanía - The Clinic,https://www.theclinic.cl/2013/01/07/werken-mapuche-de-temicuicui-denuncio-violento-accionar-de-carabineros-en-araucania/,,Werkén Mapuche De Temicuicui,Ercilla,-38.0682019,-72.3709002,Conflicto Forestal,Procedimiento Policial,Carabineros / FFAA,4.0,MEDIO,"Carabineros', 'Violencia",Denuncias de violencia policial en Araucanía,30b5b384-d050-4119-848a-fe5e80b3069c,,,Sabotaje / Otros
2024-01-01 00:00:00+00:00,Atentado,Archivo Local KMZ,,Células no Atribuidas,Macrozona Sur,-38.547991,-73.057794,Data Estática,Otro / No Clasificado,Ninguno,6.0,MEDIO,"Atentado Sin Atribución, Actividad Subversiva","Atentado sin atribución en la Macrozona Sur, indica posible actividad subversiva o criminal.  Requiere vigilancia y análisis para determinar motivaciones y objetivos.",30f11513-dbc6-420a-a239-e7c51c3a8636,KMZ_MZS_Historico,,Sabotaje / Otros
2020-07-04 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Desconocido,Collipulli,-38.100711,-71.926103,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Sabotaje Forestal, Vehículos Quemados","Queman 6 máquinas forestales y 1 camión 2 tractores, 3 excavadoras, 1 triturador y 1 camioneta",310551bb-3d91-42eb-90b1-114507f1a3e6,KMZ_MZS_Historico,,Ataque Incendiario
2022-07-04 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Coordinadora Arauco Malleo,Lumaco,-38.39693,-73.113013,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Coordinadora Arauco Malleco, Vehículos Quemados","Ataque armado deja 15 maquinarias forestales quemadas 4 camiones, 1 tractor, 4 skidder, 3 procesadores forestales, 1 tractor, 2 conteiner, 1 generador Coordinadora Arauco Malleco",31174a6f-9ec7-431d-81bc-263cb9a36c99,KMZ_MZS_Historico,,Ataque Armado
2022-07-16 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Resistencia Mapuche Malleco,Alto Biobio,-37.816339,-71.561863,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Enfrentamiento Armado, Intento De Incendiar Vehículo Policial",Enfrentamiento armado entre Carabineros y grupo armado Intento de incendiar vehículo policial Resistencia Mapuche Malleco,3140c0cf-9470-468c-aaf5-ab4e9c102880,KMZ_MZS_Historico,,Ataque Armado
2020-07-04 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-37.88292,-73.359137,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendió Turístico, Cabañas Quemadas",Atentado incendiario a centro turistico deja 7 cabañas quemadas,31452f6b-c187-4e9b-be35-603d81993c4e,KMZ_MZS_Historico,,Ataque Incendiario
2025-08-24 00:00:00+00:00,Nuevo ataque armado en La Araucanía deja un muerto y un herido grave en Victoria - Teletrece,https://www.t13.cl/noticia/nacional/nuevo-ataque-armado-araucania-deja-muerto-herido-grave-victoria-24-8-2025,,Dos Trabajadores De Cmpc,Victoria - La Araucanía,-38.2330864,-72.3406819,Conflicto Forestal,Ataque Incendiario,"CMPC, Civiles / Terceros",9.5,CRÍTICO,"Muerte', 'Herido","Dos trabajadores de CMPC atacados a balazos en Victoria, La Araucanía. Uno fallece y otro resulta gravemente herido.",315bab6e-1ac2-43e4-960e-f4fdaae90c57,,,Ataque Armado
2021-05-12 00:00:00+00:00,Atentado,Archivo Local KMZ,,Vehículo,Cañete,-38.194637,-73.427491,Data Estática,Sabotaje / Daños,Infraestructura Crítica,7.0,ALTO,"Corte De Ruta, Vehículo Implicado",Vehículo choca con árbol corte ruta,31756340-dbc6-4905-83e0-8b871e832dca,KMZ_MZS_Historico,,Sabotaje / Otros
2021-11-04 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Victoria,-38.414607,-72.072544,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Sabotaje Forestal, Vehículos Quemados","Queman maquinaria en villa Cautín 3 skidder, 2 camiones, 1 container y 1 generador eléctrico",31a28f35-725e-493a-b7a8-31eb13e77fb2,KMZ_MZS_Historico,,Ataque Incendiario
2023-07-22 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,delincuentes,Collipulli,-37.970144,-72.43963,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Civiles / Terceros",8.5,CRÍTICO,"Sabotaje Forestal, Vehículos Quemados",Delincuentes quemaron un bus que transportaba a trabajadores forestales en Collipulli 1 bus,31ac8522-e1c3-4170-9b34-256eae381d46,KMZ_MZS_Historico,,Ataque Incendiario
2022-04-20 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Tirúa,-38.35458,-73.46247,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Patrimonial, Casa Ancestral",Quema casa patrimonial de 100 años,31bd3e1e-68bb-4f00-a3ff-6b956c15aecb,KMZ_MZS_Historico,,Ataque Incendiario
2021-04-27 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,-1,Cañete,-37.953167,-73.404963,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Incendio Deliberado",Queman vehiculo sector Huentelolen 1 camioneta,31c10e8e-6e92-4390-be6a-af5400847756,KMZ_MZS_Historico,,Ataque Incendiario
2021-10-18 00:00:00+00:00,Atentado,Archivo Local KMZ,,,Victoria,-38.376624,-72.282973,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Edificios Religiosos, Ataque Incendiario",Queman templo evangélico 1 iglesia,31e82604-9688-461f-ba14-56db6ff2ea5a,KMZ_MZS_Historico,,Ataque Incendiario
2021-12-03 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Comunidad Mapuche,Lautaro,-38.572904,-72.359034,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Quema De Infraestructura, Ataque Incendiario","Queman fundo ""Poco a poco"" tras amenaza a cuidador 1 bodega y 1 galpón",31f78fab-dd98-474a-bf16-08ebcd755e4f,KMZ_MZS_Historico,,Ataque Incendiario
2021-11-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Victoria,-38.378837,-72.021614,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Atentado Incendiario, Fundo Maiteines",Atentado incendiario fundo maitenes 1 galpón,32091391-e088-4938-bfc6-b6d0c04b4c28,KMZ_MZS_Historico,,Ataque Incendiario
2024-06-19 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Quema maquinaria,-38.774667,-72.697628,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Sabotaje Forestal, Vehículos Quemados",Dos máquinas forestales quemadas deja atentado en Nueva Imperial,320e208e-ff15-4d2a-abd5-3ea42f284df6,KMZ_MZS_Historico,,Sabotaje / Otros
2022-06-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-37.868136,-73.370667,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Provocativo, Viviendas Quemadas",Ataque incendiario con dos casas quemadas,32552012-46d6-46d5-a9d8-0aec4872f2f2,KMZ_MZS_Historico,,Ataque Incendiario
2020-08-06 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Cañete,-37.893562,-73.412589,Data Estática,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Vehículos Quemados, Incendio Deliberado",Queman camión en ruta p 70 sector Peleco 1 camión,32637d3b-1132-4bee-aa77-28fb215ce35c,KMZ_MZS_Historico,,Ataque Incendiario
2020-07-29 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Cañete,-37.783095,-73.382201,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Incendio Provocativo, Cargadores Atacados","Ataque incendiario a faena fundo Santa Luisa 1 torre, 2 cargadores",3264c504-62ac-477e-b753-2614b2881b96,KMZ_MZS_Historico,,Ataque Incendiario
2021-12-12 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Victoria,Victoria,-38.341404,-71.983493,Data Estática,Ataque Armado,Contratistas / Forestal,8.5,CRÍTICO,"Ataque Forestal, Llaitul",Ataque a forestal comaco en Selva oscura,32a9b5c2-2e81-4aac-8acc-3b78d319da8e,KMZ_MZS_Historico,,Ataque Armado
2023-06-10 00:00:00+00:00,Atentado,Archivo Local KMZ,,,Cañete,-37.752816,-73.428538,Data Estática,Otro / No Clasificado,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Sabotaje Eléctrico, Explosivos",Confirman que torre de alta tensión fue derribada con explosivos en Arauco 1 torre alta tensión,32de5e31-e369-4e31-8d61-5a67eebd4315,KMZ_MZS_Historico,,Sabotaje / Otros
2023-08-17 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Curacautín,-38.377591,-71.932844,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Quema, Escuela",Quema Escuela San Arturo 1 escuela,32f8c204-8192-4f3b-9a8b-5bdcfaa5980a,KMZ_MZS_Historico,,Ataque Incendiario
2020-11-05 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Antuco,-37.378449,-71.697725,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio A Maquinaria, Vehículos Quemados",Queman maquinaria en Antuco 3 camiones,331ed7e6-a221-47d7-9961-324a7060fe0b,KMZ_MZS_Historico,,Ataque Incendiario
2021-02-03 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,-1,Tirúa,-37.892292,-73.349101,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Quema De Estructuras, Incendio Controlado",Quema de cabañas 2 cabañas,33225d36-17ba-4b57-8fc1-30c529c420ee,KMZ_MZS_Historico,,Ataque Incendiario
2020-07-28 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,trabajadores forestales,Purén,-37.940652,-72.509696,Data Estática,Ataque Armado,"Contratistas / Forestal, Civiles / Terceros",8.5,CRÍTICO,"Ataque Armado, Trabajadores Forestales",Ataque armado a trabajadores forestales,3329f2d0-2991-4300-a3de-aebc71760b83,KMZ_MZS_Historico,,Ataque Armado
2025-12-09 00:00:00+00:00,Comunicación de @hogarlawenmapu vía Instagram,https://www.instagram.com/p/DSDoIctiQJ0/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/587193610_18048527732678758_3364896431243340554_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzc4NDA0NDYwMzYyMDU0MDc2Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=L3XcLjllA84Q7kNvwFpCn_V&_nc_oc=Adpuq4qtzFLhqkT0iu5L1h1xQ3MzReUXORCayXUb2m0Xnm1EA4gQiyvvwrsq9Fknfc8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=49BvjM47v1n2-m1JqMKbjQ&_nc_ss=7a22e&oh=00_Af6D1A9eBsYRnMNW1-FQC0cZRc8rKSM07G43o6EMqP5_OA&oe=6A0B69DC,Hogarlawenmapu,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Declaración / Comunicado, Análisis Táctico","Comunicado en redes sociales por células no atribuidas en la Macrozona Sur, sin indicios de inminente acción violenta.  Se recomienda monitoreo continuo del discurso online.",332ebb3f-8ac2-4c90-85f1-b86aced63e08,,C:\Users\PROGRAMA\Evidencias_IG\hogarlawenmapu_1778752677.jpg,Sabotaje / Otros
2021-08-24 00:00:00+00:00,Nuevo ataque incendiario: A lo menos 2 maquinarias forestales son destruidas en Lumaco - Araucanía Diario,https://araucaniadiario.cl/contenido/12655/nuevo-ataque-incendiario-a-lo-menos-2-maquinarias-forestales-son-destruidas-en-l,,Células no Atribuidas,Lumaco - Araucanía,-38.2871,-73.04591,Conflicto Forestal,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Mapuche', 'Forestales",Dos maquinarias forestales destruidas y una sustraída en Lumaco,333c7b8f-da7b-4c22-81bb-b90155a64061,,,Ataque Incendiario
2023-04-12 00:00:00+00:00,Encapuchados queman 11 vehículos en ataque a faena forestal en predio con resguardo policial en Lumaco - BioBioChile,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2023/04/12/al-menos-una-camioneta-y-maquinaria-quemada-deja-ataque-incendiario-en-ruta-entre-lumaco-y-los-sauces.shtml,,Grupos Encapuchados,"Lumaco, región de La Araucanía",-38.2871,-73.04591,Conflicto Forestal,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Encapuchados', 'Lumaco","Grupos encapuchados atacan faena forestal en Lumaco, destruyendo 11 vehículos",333cafc7-516b-4fab-beca-0d66e9919c06,,,Ataque Incendiario
2023-06-21 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,desconocido (implicado en el ataque armado),Victoria,-38.017574,-72.424489,Data Estática,Ataque Armado,Contratistas / Forestal,8.5,CRÍTICO,"Ataque Armado, Vehículos Quemados",Dos conductores heridos y una camioneta incendiada deja ataque armado al sur de Ercilla,3344c07c-5eb2-4df7-89d2-253d6eea934c,KMZ_MZS_Historico,,Ataque Armado
2022-04-28 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Victoria,-38.176542,-72.262597,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Provocativo, Retroecavadora Quemada",Ataque incendiario deja maquinas quemadas Retroecavadora,3359e678-8d73-41d4-b37b-916fae3154e8,KMZ_MZS_Historico,,Ataque Incendiario
2021-07-29 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,individuos no identificados,Collipulli,-37.933057,-72.471779,Data Estática,Ataque Armado,Infraestructura Crítica,7.0,ALTO,"Ataque Vial, Conductor Lesionado",Atacan y hieren a conductor en ruta 182,335c3c1e-2065-4bee-b5f6-7e49806f28ba,KMZ_MZS_Historico,,Ataque Armado
2020-07-30 00:00:00+00:00,Carabineros instruye sumario por audio que ordena al GOPE no prestar apoyo durante ataque armado - BioBioChile,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2020/07/30/carabineros-ordena-sumario-administrativo-audio-prohibe-al-gope-prestar-apoyo-ataque.shtml,,Carabineros,"Pidima, La Araucanía",-38.0123134,-72.4257769,Conflicto Forestal,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Vehículo', 'Blindado","Ataque armado en La Araucanía, Carabineros repelió el ataque y solicitó apoyo",3397b271-74c5-4aad-8139-16d191371551,,,Ataque Armado
2025-07-01 00:00:00+00:00,Ataque incendiario en Ercilla dejó trabajador herido a bala y camión destruido - Cooperativa.cl,https://www.cooperativa.cl/noticias/pais/region-de-la-araucania/ataque-incendiario-en-ercilla-dejo-trabajador-herido-a-bala-y-camion/2025-07-01/152705.html,,Grupo Armado,Ercilla,-38.0682019,-72.3709002,Conflicto Forestal,Ataque Incendiario,"Contratistas / Forestal, Civiles / Terceros",8.5,CRÍTICO,"herido', 'camión","Un grupo armado atacó una faena forestal en Ercilla, dejando un trabajador herido a bala y un camión destruido.",33a838fc-3661-4287-9e33-fef629f83895,,,Ataque Incendiario
2026-04-16 00:00:00+00:00,Comunicación de @lof_temulemu vía Instagram,https://www.instagram.com/p/DXK_NqgDNpc/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/669855052_18582150970053905_4160459988845097778_n.webp?_nc_cat=106&ig_cache_key=Mzg3NjE4ODQ0NTIyNDAwMDA5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ssM6bv9dSKwQ7kNvwE1kRgN&_nc_oc=AdpDUpYAMKmvDafjO5gIqDSdRgvbJ07n_vEhCjMlBliy5zPJeWaS9dw3GF4NH2-9IhQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=-nRcMgn0dKO6bTEl-Bjwlw&_nc_ss=7a22e&oh=00_Af7Wwb7e4HksjJokwGSd1kDDErWRskgGvCAJeQq-w_Itkw&oe=6A0BBA21,Lof_Temulemu,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Propaganda Social, Agitación Comunitaria",Comunicado en redes sociales sin evidencia de acción física o inminente amenaza.  Posible intento de propaganda o agitación social sin impacto directo.,33b639a0-0070-4d89-b72f-f54df7a18883,,C:\Users\PROGRAMA\Evidencias_IG\lof_temulemu_1778769913.jpg,Sabotaje / Otros
2025-12-07 00:00:00+00:00,"""Ni paz ni entendimiento"": RML se adjudica nuevo ataque incendiario que destruyó casa en Cañete - BioBioChile",https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2025/12/07/resistencia-mapuche-lafkenche-se-adjudica-ataque-incendiario-que-dejo-una-vivienda-destruida-en-canete.shtml,,RML,"Mirador de Peleco, Cañete, Bío Bío",-37.8879001,-73.4132078,Conflicto Forestal,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Mapuche', 'Liberación","La Resistencia Mapuche Lafkenche se adjudicó un ataque incendiario en Cañete, Bío Bío, que destruyó una vivienda y dejó un lienzo reivindicativo",33cc102c-da1a-4b4c-96f0-bab913a0e357,,,Ataque Incendiario
2020-10-30 00:00:00+00:00,Carabineros confirmó que funcionario murió baleado en emboscada en La Araucanía - La Nación,https://www.lanacion.cl/carabineros-confirmo-que-funcionario-murio-baleado-en-emboscada-en-la-araucania/,,Funcionario De Carabineros,"Padre Las Casas, Región de La Araucanía",-38.79198,-72.57925,Conflicto Forestal,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Víctima', 'Fallecido",Funcionario de Carabineros muere en emboscada en La Araucanía,33e42a15-b0cd-499c-89dc-535247fd4dc1,,,Ataque Armado
2025-04-20 00:00:00+00:00,Quema camión,Archivo Local KMZ,,encapuchados armados,Santa Bárbara,-37.712517,-71.89296,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Masivo, Vehículos Quemados",Encapuchados armados queman 48 camiones y 3 máquinas en predio de Central Rucalhue,33edeacb-f3a3-4147-97f4-d4c14ba78b59,KMZ_MZS_Historico,,Ataque Incendiario
2020-07-21 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,,Collipulli,-37.880279,-72.562645,Data Estática,Ataque Armado,Infraestructura Crítica,7.0,ALTO,"Ataque A Transporte Público, Llaitul",Atacan bus en ruta CollipulliAngo l,33f57da9-03ce-402b-b996-f8a16e51e757,KMZ_MZS_Historico,,Ataque Armado
2020-08-25 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Ataque armado,Contulmo,-38.005707,-73.229026,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Emboscada Policial, Llaitul",Ataque armado a Carabineros,3412c003-44f2-4220-ab31-9473e8ad3e7f,KMZ_MZS_Historico,,Ataque Armado
2021-07-10 00:00:00+00:00,Atentado,Archivo Local KMZ,,Lautaro,Lautaro,-38.515231,-72.436563,Data Estática,Sabotaje / Daños,Infraestructura Crítica,7.0,ALTO,"Corte De Ruta, Luz Calle",Corte de ruta y luz calle Brasil,341d4f59-f98b-4522-908b-dbd911634511,KMZ_MZS_Historico,,Corte de Ruta
2020-09-09 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Contulmo,-37.940514,-73.22476,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Vehículos Quemados, CAMiones",Camiones quemados en ruta Pailahue 2 camiones,343a7d38-8a69-4233-9cc7-8dfd63dd20a2,KMZ_MZS_Historico,,Sabotaje / Otros
2020-10-10 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Carabineros,Ercilla,-38.06554,-72.374153,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Ataque Armado, Carabinero Herido",Ataque armado a subcomisaria deja herido a Carabinero,3460eea9-ab1d-41fc-a079-66294501906e,KMZ_MZS_Historico,,Ataque Armado
2021-02-21 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Ercilla,-38.003836,-72.466916,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Agrícola, Predio Quemado",Queman predio Arzoindo Bascur 1 fundo,346c4042-0cdb-471a-ba1f-d911a7754c76,KMZ_MZS_Historico,,Ataque Incendiario
